date,location,new_cases,new_deaths,total_cases,total_deaths
20/3/20,Armenia,7,0,122,0
21/3/20,Armenia,14,0,136,0
22/3/20,Armenia,24,0,160,0
23/3/20,Armenia,30,0,190,0
24/3/20,Armenia,4,0,194,0
25/3/20,Armenia,71,0,265,0
26/3/20,Armenia,25,0,290,0
27/3/20,Armenia,39,1,329,1
28/3/20,Armenia,43,0,372,1
29/3/20,Armenia,52,2,424,3
30/3/20,Armenia,0,0,424,3
31/3/20,Armenia,58,0,482,3
1/4/20,Armenia,50,0,532,3
2/4/20,Armenia,39,0,571,3
3/4/20,Armenia,92,1,663,4
4/4/20,Armenia,73,3,736,7
5/4/20,Armenia,34,0,770,7
6/4/20,Armenia,52,0,822,7
7/4/20,Armenia,11,1,833,8
8/4/20,Armenia,20,0,853,8
9/4/20,Armenia,28,1,881,9
10/4/20,Armenia,40,1,921,10
11/4/20,Armenia,16,1,937,11
12/4/20,Armenia,30,2,967,13
13/4/20,Armenia,46,0,1013,13
14/4/20,Armenia,26,1,1039,14
15/4/20,Armenia,72,3,1111,17
16/4/20,Armenia,48,1,1159,18
17/4/20,Armenia,42,1,1201,19
18/4/20,Armenia,47,1,1248,20
19/4/20,Armenia,43,0,1291,20
20/4/20,Armenia,48,2,1339,22
21/4/20,Armenia,62,2,1401,24
22/4/20,Armenia,72,0,1473,24
23/4/20,Armenia,50,0,1523,24
24/4/20,Armenia,73,3,1596,27
25/4/20,Armenia,81,1,1677,28
26/4/20,Armenia,69,0,1746,28
27/4/20,Armenia,62,1,1808,29
28/4/20,Armenia,59,1,1867,30
29/4/20,Armenia,65,0,1932,30
30/4/20,Armenia,0,0,1932,30
1/5/20,Armenia,134,2,2066,32
2/5/20,Armenia,82,1,2148,33
3/5/20,Armenia,125,0,2273,33
4/5/20,Armenia,113,2,2386,35
5/5/20,Armenia,121,4,2507,39
6/5/20,Armenia,112,1,2619,40
7/5/20,Armenia,163,0,2782,40
8/5/20,Armenia,102,2,2884,42
9/5/20,Armenia,145,1,3029,43
10/5/20,Armenia,146,1,3175,44
11/5/20,Armenia,138,1,3313,45
12/5/20,Armenia,79,1,3392,46
13/5/20,Armenia,146,1,3538,47
14/5/20,Armenia,180,1,3718,48
15/5/20,Armenia,142,1,3860,49
16/5/20,Armenia,184,3,4044,52
13/3/20,Aruba,2,0,2,0
20/3/20,Aruba,2,0,4,0
24/3/20,Aruba,8,0,12,0
25/3/20,Aruba,5,0,17,0
26/3/20,Aruba,2,0,19,0
27/3/20,Aruba,9,0,28,0
28/3/20,Aruba,0,0,28,0
29/3/20,Aruba,0,0,28,0
30/3/20,Aruba,22,0,50,0
1/4/20,Aruba,5,0,55,0
2/4/20,Aruba,0,0,55,0
3/4/20,Aruba,5,0,60,0
4/4/20,Aruba,2,0,62,0
5/4/20,Aruba,2,0,64,0
6/4/20,Aruba,0,0,64,0
7/4/20,Aruba,7,0,71,0
8/4/20,Aruba,3,0,74,0
9/4/20,Aruba,3,0,77,0
10/4/20,Aruba,5,0,82,0
11/4/20,Aruba,4,0,86,0
12/4/20,Aruba,6,0,92,0
13/4/20,Aruba,0,0,92,0
14/4/20,Aruba,0,0,92,0
15/4/20,Aruba,0,0,92,0
16/4/20,Aruba,1,1,93,1
17/4/20,Aruba,2,0,95,1
18/4/20,Aruba,1,1,96,2
19/4/20,Aruba,0,0,96,2
20/4/20,Aruba,1,0,97,2
21/4/20,Aruba,0,0,97,2
22/4/20,Aruba,0,0,97,2
23/4/20,Aruba,3,0,100,2
24/4/20,Aruba,0,0,100,2
25/4/20,Aruba,0,0,100,2
26/4/20,Aruba,0,0,100,2
27/4/20,Aruba,0,0,100,2
28/4/20,Aruba,0,0,100,2
29/4/20,Aruba,0,0,100,2
30/4/20,Aruba,0,0,100,2
1/5/20,Aruba,0,0,100,2
2/5/20,Aruba,0,0,100,2
3/5/20,Aruba,0,0,100,2
4/5/20,Aruba,0,0,100,2
5/5/20,Aruba,0,0,100,2
6/5/20,Aruba,0,0,100,2
7/5/20,Aruba,1,0,101,2
8/5/20,Aruba,0,1,101,3
9/5/20,Aruba,0,0,101,3
10/5/20,Aruba,0,0,101,3
11/5/20,Aruba,0,0,101,3
12/5/20,Aruba,0,0,101,3
13/5/20,Aruba,0,0,101,3
14/5/20,Aruba,0,0,101,3
15/5/20,Aruba,0,0,101,3
16/5/20,Aruba,0,0,101,3
31/12/19,Australia,0,0,0,0
1/1/20,Australia,0,0,0,0
2/1/20,Australia,0,0,0,0
3/1/20,Australia,0,0,0,0
4/1/20,Australia,0,0,0,0
5/1/20,Australia,0,0,0,0
6/1/20,Australia,0,0,0,0
7/1/20,Australia,0,0,0,0
8/1/20,Australia,0,0,0,0
9/1/20,Australia,0,0,0,0
10/1/20,Australia,0,0,0,0
11/1/20,Australia,0,0,0,0
12/1/20,Australia,0,0,0,0
13/1/20,Australia,0,0,0,0
14/1/20,Australia,0,0,0,0
15/1/20,Australia,0,0,0,0
16/1/20,Australia,0,0,0,0
17/1/20,Australia,0,0,0,0
18/1/20,Australia,0,0,0,0
19/1/20,Australia,0,0,0,0
20/1/20,Australia,0,0,0,0
21/1/20,Australia,0,0,0,0
22/1/20,Australia,0,0,0,0
23/1/20,Australia,0,0,0,0
24/1/20,Australia,0,0,0,0
25/1/20,Australia,1,0,1,0
26/1/20,Australia,3,0,4,0
27/1/20,Australia,0,0,4,0
28/1/20,Australia,0,0,4,0
29/1/20,Australia,0,0,4,0
30/1/20,Australia,2,0,6,0
31/1/20,Australia,1,0,7,0
1/2/20,Australia,2,0,9,0
2/2/20,Australia,2,0,11,0
3/2/20,Australia,0,0,11,0
4/2/20,Australia,0,0,11,0
5/2/20,Australia,1,0,12,0
6/2/20,Australia,1,0,13,0
7/2/20,Australia,1,0,14,0
8/2/20,Australia,0,0,14,0
9/2/20,Australia,0,0,14,0
10/2/20,Australia,0,0,14,0
11/2/20,Australia,0,0,14,0
12/2/20,Australia,0,0,14,0
13/2/20,Australia,0,0,14,0
14/2/20,Australia,1,0,15,0
15/2/20,Australia,0,0,15,0
16/2/20,Australia,0,0,15,0
17/2/20,Australia,0,0,15,0
18/2/20,Australia,0,0,15,0
19/2/20,Australia,0,0,15,0
20/2/20,Australia,0,0,15,0
21/2/20,Australia,2,0,17,0
22/2/20,Australia,4,0,21,0
23/2/20,Australia,1,0,22,0
24/2/20,Australia,0,0,22,0
25/2/20,Australia,0,0,22,0
26/2/20,Australia,0,0,22,0
27/2/20,Australia,1,0,23,0
28/2/20,Australia,0,0,23,0
29/2/20,Australia,2,0,25,0
1/3/20,Australia,1,1,26,1
2/3/20,Australia,3,0,29,1
3/3/20,Australia,4,0,33,1
4/3/20,Australia,8,0,41,1
5/3/20,Australia,11,1,52,2
6/3/20,Australia,7,0,59,2
7/3/20,Australia,4,0,63,2
8/3/20,Australia,11,1,74,3
9/3/20,Australia,6,0,80,3
10/3/20,Australia,20,0,100,3
11/3/20,Australia,12,0,112,3
12/3/20,Australia,14,0,126,3
13/3/20,Australia,30,0,156,3
14/3/20,Australia,41,0,197,3
15/3/20,Australia,52,0,249,3
16/3/20,Australia,49,2,298,5
17/3/20,Australia,77,0,375,5
18/3/20,Australia,79,0,454,5
19/3/20,Australia,111,1,565,6
20/3/20,Australia,144,0,709,6
21/3/20,Australia,165,1,874,7
22/3/20,Australia,224,0,1098,7
23/3/20,Australia,611,0,1709,7
24/3/20,Australia,114,0,1823,7
25/3/20,Australia,600,1,2423,8
26/3/20,Australia,376,3,2799,11
27/3/20,Australia,367,2,3166,13
28/3/20,Australia,212,0,3378,13
29/3/20,Australia,431,1,3809,14
30/3/20,Australia,284,2,4093,16
31/3/20,Australia,464,3,4557,19
1/4/20,Australia,150,1,4707,20
2/4/20,Australia,269,1,4976,21
3/4/20,Australia,248,2,5224,23
4/4/20,Australia,324,7,5548,30
5/4/20,Australia,139,4,5687,34
6/4/20,Australia,57,2,5744,36
7/4/20,Australia,100,6,5844,42
8/4/20,Australia,112,3,5956,45
9/4/20,Australia,96,5,6052,50
10/4/20,Australia,100,2,6152,52
11/4/20,Australia,86,2,6238,54
12/4/20,Australia,51,3,6289,57
13/4/20,Australia,33,4,6322,61
14/4/20,Australia,44,0,6366,61
15/4/20,Australia,50,0,6416,61
16/4/20,Australia,42,2,6458,63
17/4/20,Australia,39,0,6497,63
18/4/20,Australia,36,4,6533,67
19/4/20,Australia,53,2,6586,69
20/4/20,Australia,26,1,6612,70
21/4/20,Australia,13,1,6625,71
22/4/20,Australia,22,3,6647,74
23/4/20,Australia,7,0,6654,74
24/4/20,Australia,13,1,6667,75
25/4/20,Australia,20,4,6687,79
26/4/20,Australia,16,2,6703,81
27/4/20,Australia,10,2,6713,83
28/4/20,Australia,12,1,6725,84
29/4/20,Australia,13,4,6738,88
30/4/20,Australia,8,2,6746,90
1/5/20,Australia,16,2,6762,92
2/5/20,Australia,5,1,6767,93
3/5/20,Australia,16,0,6783,93
4/5/20,Australia,18,2,6801,95
5/5/20,Australia,24,0,6825,95
6/5/20,Australia,24,1,6849,96
7/5/20,Australia,26,1,6875,97
8/5/20,Australia,21,0,6896,97
9/5/20,Australia,18,0,6914,97
10/5/20,Australia,15,0,6929,97
11/5/20,Australia,12,0,6941,97
12/5/20,Australia,7,0,6948,97
13/5/20,Australia,16,0,6964,97
14/5/20,Australia,11,1,6975,98
15/5/20,Australia,14,0,6989,98
16/5/20,Australia,30,0,7019,98
31/12/19,Austria,0,0,0,0
1/1/20,Austria,0,0,0,0
2/1/20,Austria,0,0,0,0
3/1/20,Austria,0,0,0,0
4/1/20,Austria,0,0,0,0
5/1/20,Austria,0,0,0,0
6/1/20,Austria,0,0,0,0
7/1/20,Austria,0,0,0,0
8/1/20,Austria,0,0,0,0
9/1/20,Austria,0,0,0,0
10/1/20,Austria,0,0,0,0
11/1/20,Austria,0,0,0,0
12/1/20,Austria,0,0,0,0
13/1/20,Austria,0,0,0,0
14/1/20,Austria,0,0,0,0
15/1/20,Austria,0,0,0,0
16/1/20,Austria,0,0,0,0
17/1/20,Austria,0,0,0,0
18/1/20,Austria,0,0,0,0
19/1/20,Austria,0,0,0,0
20/1/20,Austria,0,0,0,0
21/1/20,Austria,0,0,0,0
22/1/20,Austria,0,0,0,0
23/1/20,Austria,0,0,0,0
24/1/20,Austria,0,0,0,0
25/1/20,Austria,0,0,0,0
26/1/20,Austria,0,0,0,0
27/1/20,Austria,0,0,0,0
28/1/20,Austria,0,0,0,0
29/1/20,Austria,0,0,0,0
30/1/20,Austria,0,0,0,0
31/1/20,Austria,0,0,0,0
1/2/20,Austria,0,0,0,0
2/2/20,Austria,0,0,0,0
3/2/20,Austria,0,0,0,0
4/2/20,Austria,0,0,0,0
5/2/20,Austria,0,0,0,0
6/2/20,Austria,0,0,0,0
7/2/20,Austria,0,0,0,0
8/2/20,Austria,0,0,0,0
9/2/20,Austria,0,0,0,0
10/2/20,Austria,0,0,0,0
11/2/20,Austria,0,0,0,0
12/2/20,Austria,0,0,0,0
13/2/20,Austria,0,0,0,0
14/2/20,Austria,0,0,0,0
15/2/20,Austria,0,0,0,0
16/2/20,Austria,0,0,0,0
17/2/20,Austria,0,0,0,0
18/2/20,Austria,0,0,0,0
19/2/20,Austria,0,0,0,0
20/2/20,Austria,0,0,0,0
21/2/20,Austria,0,0,0,0
22/2/20,Austria,0,0,0,0
23/2/20,Austria,0,0,0,0
24/2/20,Austria,0,0,0,0
25/2/20,Austria,0,0,0,0
26/2/20,Austria,2,0,2,0
27/2/20,Austria,0,0,2,0
28/2/20,Austria,3,0,5,0
29/2/20,Austria,2,0,7,0
1/3/20,Austria,3,0,10,0
2/3/20,Austria,4,0,14,0
3/3/20,Austria,4,0,18,0
4/3/20,Austria,6,0,24,0
5/3/20,Austria,5,0,29,0
6/3/20,Austria,12,0,41,0
7/3/20,Austria,33,0,74,0
8/3/20,Austria,25,0,99,0
9/3/20,Austria,3,0,102,0
10/3/20,Austria,29,0,131,0
11/3/20,Austria,51,0,182,0
12/3/20,Austria,64,0,246,0
13/3/20,Austria,115,1,361,1
14/3/20,Austria,143,0,504,1
15/3/20,Austria,151,0,655,1
16/3/20,Austria,205,0,860,1
17/3/20,Austria,156,2,1016,3
18/3/20,Austria,316,0,1332,3
19/3/20,Austria,314,1,1646,4
20/3/20,Austria,550,2,2196,6
21/3/20,Austria,453,0,2649,6
22/3/20,Austria,375,2,3024,8
23/3/20,Austria,607,8,3631,16
24/3/20,Austria,855,9,4486,25
25/3/20,Austria,796,5,5282,30
26/3/20,Austria,606,4,5888,34
27/3/20,Austria,1141,18,7029,52
28/3/20,Austria,668,16,7697,68
29/3/20,Austria,594,0,8291,68
30/3/20,Austria,522,18,8813,86
31/3/20,Austria,805,22,9618,108
1/4/20,Austria,564,20,10182,128
2/4/20,Austria,529,18,10711,146
3/4/20,Austria,418,12,11129,158
4/4/20,Austria,396,10,11525,168
5/4/20,Austria,241,18,11766,186
6/4/20,Austria,217,18,11983,204
7/4/20,Austria,314,16,12297,220
8/4/20,Austria,343,23,12640,243
9/4/20,Austria,329,30,12969,273
10/4/20,Austria,279,22,13248,295
11/4/20,Austria,312,24,13560,319
12/4/20,Austria,247,18,13807,337
13/4/20,Austria,130,13,13937,350
14/4/20,Austria,106,18,14043,368
15/4/20,Austria,191,16,14234,384
16/4/20,Austria,136,9,14370,393
17/4/20,Austria,78,17,14448,410
18/4/20,Austria,155,21,14603,431
19/4/20,Austria,59,12,14662,443
20/4/20,Austria,48,9,14710,452
21/4/20,Austria,73,10,14783,462
22/4/20,Austria,50,1,14833,463
23/4/20,Austria,91,31,14924,494
24/4/20,Austria,61,14,14985,508
25/4/20,Austria,83,5,15068,513
26/4/20,Austria,66,23,15134,536
27/4/20,Austria,55,6,15189,542
28/4/20,Austria,67,7,15256,549
29/4/20,Austria,58,20,15314,569
30/4/20,Austria,50,11,15364,580
1/5/20,Austria,60,4,15424,584
2/5/20,Austria,34,5,15458,589
3/5/20,Austria,12,7,15470,596
4/5/20,Austria,68,2,15538,598
5/5/20,Austria,31,2,15569,600
6/5/20,Austria,17,6,15586,606
7/5/20,Austria,65,2,15651,608
8/5/20,Austria,22,1,15673,609
9/5/20,Austria,62,5,15735,614
10/5/20,Austria,42,1,15777,615
11/5/20,Austria,10,3,15787,618
12/5/20,Austria,87,2,15874,620
13/5/20,Austria,36,3,15910,623
14/5/20,Austria,54,1,15964,624
15/5/20,Austria,41,2,16005,626
16/5/20,Austria,63,2,16068,628
31/12/19,Azerbaijan,0,0,0,0
1/1/20,Azerbaijan,0,0,0,0
2/1/20,Azerbaijan,0,0,0,0
3/1/20,Azerbaijan,0,0,0,0
4/1/20,Azerbaijan,0,0,0,0
5/1/20,Azerbaijan,0,0,0,0
6/1/20,Azerbaijan,0,0,0,0
7/1/20,Azerbaijan,0,0,0,0
8/1/20,Azerbaijan,0,0,0,0
9/1/20,Azerbaijan,0,0,0,0
10/1/20,Azerbaijan,0,0,0,0
11/1/20,Azerbaijan,0,0,0,0
12/1/20,Azerbaijan,0,0,0,0
13/1/20,Azerbaijan,0,0,0,0
14/1/20,Azerbaijan,0,0,0,0
15/1/20,Azerbaijan,0,0,0,0
16/1/20,Azerbaijan,0,0,0,0
17/1/20,Azerbaijan,0,0,0,0
18/1/20,Azerbaijan,0,0,0,0
19/1/20,Azerbaijan,0,0,0,0
20/1/20,Azerbaijan,0,0,0,0
21/1/20,Azerbaijan,0,0,0,0
22/1/20,Azerbaijan,0,0,0,0
23/1/20,Azerbaijan,0,0,0,0
24/1/20,Azerbaijan,0,0,0,0
25/1/20,Azerbaijan,0,0,0,0
26/1/20,Azerbaijan,0,0,0,0
27/1/20,Azerbaijan,0,0,0,0
28/1/20,Azerbaijan,0,0,0,0
29/1/20,Azerbaijan,0,0,0,0
30/1/20,Azerbaijan,0,0,0,0
31/1/20,Azerbaijan,0,0,0,0
1/2/20,Azerbaijan,0,0,0,0
2/2/20,Azerbaijan,0,0,0,0
3/2/20,Azerbaijan,0,0,0,0
4/2/20,Azerbaijan,0,0,0,0
5/2/20,Azerbaijan,0,0,0,0
6/2/20,Azerbaijan,0,0,0,0
7/2/20,Azerbaijan,0,0,0,0
8/2/20,Azerbaijan,0,0,0,0
9/2/20,Azerbaijan,0,0,0,0
10/2/20,Azerbaijan,0,0,0,0
11/2/20,Azerbaijan,0,0,0,0
12/2/20,Azerbaijan,0,0,0,0
13/2/20,Azerbaijan,0,0,0,0
14/2/20,Azerbaijan,0,0,0,0
15/2/20,Azerbaijan,0,0,0,0
16/2/20,Azerbaijan,0,0,0,0
17/2/20,Azerbaijan,0,0,0,0
18/2/20,Azerbaijan,0,0,0,0
19/2/20,Azerbaijan,0,0,0,0
20/2/20,Azerbaijan,0,0,0,0
21/2/20,Azerbaijan,0,0,0,0
22/2/20,Azerbaijan,0,0,0,0
23/2/20,Azerbaijan,0,0,0,0
24/2/20,Azerbaijan,0,0,0,0
25/2/20,Azerbaijan,0,0,0,0
26/2/20,Azerbaijan,0,0,0,0
27/2/20,Azerbaijan,0,0,0,0
28/2/20,Azerbaijan,0,0,0,0
29/2/20,Azerbaijan,1,0,1,0
1/3/20,Azerbaijan,0,0,1,0
2/3/20,Azerbaijan,2,0,3,0
6/3/20,Azerbaijan,3,0,6,0
7/3/20,Azerbaijan,3,0,9,0
11/3/20,Azerbaijan,2,0,11,0
12/3/20,Azerbaijan,2,0,13,0
13/3/20,Azerbaijan,0,0,13,0
15/3/20,Azerbaijan,6,0,19,0
16/3/20,Azerbaijan,0,0,19,0
17/3/20,Azerbaijan,0,0,19,0
18/3/20,Azerbaijan,9,0,28,0
19/3/20,Azerbaijan,6,0,34,0
20/3/20,Azerbaijan,10,0,44,0
21/3/20,Azerbaijan,0,1,44,1
22/3/20,Azerbaijan,9,0,53,1
23/3/20,Azerbaijan,12,0,65,1
24/3/20,Azerbaijan,7,0,72,1
25/3/20,Azerbaijan,15,0,87,1
26/3/20,Azerbaijan,6,1,93,2
27/3/20,Azerbaijan,29,1,122,3
28/3/20,Azerbaijan,43,0,165,3
29/3/20,Azerbaijan,17,1,182,4
30/3/20,Azerbaijan,27,0,209,4
31/3/20,Azerbaijan,64,0,273,4
1/4/20,Azerbaijan,25,1,298,5
2/4/20,Azerbaijan,61,0,359,5
3/4/20,Azerbaijan,41,0,400,5
4/4/20,Azerbaijan,43,0,443,5
5/4/20,Azerbaijan,78,0,521,5
6/4/20,Azerbaijan,63,2,584,7
7/4/20,Azerbaijan,57,0,641,7
8/4/20,Azerbaijan,76,1,717,8
9/4/20,Azerbaijan,105,0,822,8
10/4/20,Azerbaijan,104,1,926,9
11/4/20,Azerbaijan,65,1,991,10
12/4/20,Azerbaijan,67,1,1058,11
13/4/20,Azerbaijan,40,0,1098,11
14/4/20,Azerbaijan,50,1,1148,12
15/4/20,Azerbaijan,49,1,1197,13
16/4/20,Azerbaijan,56,0,1253,13
17/4/20,Azerbaijan,30,2,1283,15
18/4/20,Azerbaijan,57,0,1340,15
19/4/20,Azerbaijan,33,3,1373,18
20/4/20,Azerbaijan,25,1,1398,19
21/4/20,Azerbaijan,38,0,1436,19
22/4/20,Azerbaijan,44,1,1480,20
23/4/20,Azerbaijan,38,0,1518,20
24/4/20,Azerbaijan,30,0,1548,20
25/4/20,Azerbaijan,44,1,1592,21
26/4/20,Azerbaijan,25,0,1617,21
27/4/20,Azerbaijan,28,0,1645,21
28/4/20,Azerbaijan,33,1,1678,22
29/4/20,Azerbaijan,39,0,1717,22
30/4/20,Azerbaijan,49,1,1766,23
1/5/20,Azerbaijan,38,1,1804,24
2/5/20,Azerbaijan,50,1,1854,25
3/5/20,Azerbaijan,40,0,1894,25
4/5/20,Azerbaijan,38,0,1932,25
5/5/20,Azerbaijan,52,1,1984,26
6/5/20,Azerbaijan,76,0,2060,26
7/5/20,Azerbaijan,67,2,2127,28
8/5/20,Azerbaijan,77,0,2204,28
9/5/20,Azerbaijan,75,0,2279,28
10/5/20,Azerbaijan,143,3,2422,31
11/5/20,Azerbaijan,97,1,2519,32
12/5/20,Azerbaijan,70,0,2589,32
13/5/20,Azerbaijan,104,1,2693,33
14/5/20,Azerbaijan,65,2,2758,35
15/5/20,Azerbaijan,121,0,2879,35
16/5/20,Azerbaijan,101,1,2980,36
16/3/20,Bahamas,1,0,1,0
17/3/20,Bahamas,0,0,1,0
20/3/20,Bahamas,2,0,3,0
21/3/20,Bahamas,1,0,4,0
22/3/20,Bahamas,0,0,4,0
23/3/20,Bahamas,0,0,4,0
24/3/20,Bahamas,0,0,4,0
25/3/20,Bahamas,0,0,4,0
26/3/20,Bahamas,1,0,5,0
27/3/20,Bahamas,4,0,9,0
28/3/20,Bahamas,0,0,9,0
29/3/20,Bahamas,2,0,11,0
30/3/20,Bahamas,3,0,14,0
31/3/20,Bahamas,0,0,14,0
1/4/20,Bahamas,1,0,15,0
2/4/20,Bahamas,6,1,21,1
3/4/20,Bahamas,3,0,24,1
4/4/20,Bahamas,0,2,24,3
5/4/20,Bahamas,4,1,28,4
6/4/20,Bahamas,1,1,29,5
7/4/20,Bahamas,4,0,33,5
8/4/20,Bahamas,3,1,36,6
9/4/20,Bahamas,4,1,40,7
10/4/20,Bahamas,1,1,41,8
11/4/20,Bahamas,1,0,42,8
12/4/20,Bahamas,4,0,46,8
13/4/20,Bahamas,1,0,47,8
14/4/20,Bahamas,2,0,49,8
15/4/20,Bahamas,0,0,49,8
16/4/20,Bahamas,4,0,53,8
17/4/20,Bahamas,1,1,54,9
18/4/20,Bahamas,1,0,55,9
19/4/20,Bahamas,3,0,58,9
20/4/20,Bahamas,2,0,60,9
21/4/20,Bahamas,4,0,64,9
22/4/20,Bahamas,1,0,65,9
23/4/20,Bahamas,5,0,70,9
24/4/20,Bahamas,2,2,72,11
25/4/20,Bahamas,1,0,73,11
26/4/20,Bahamas,5,0,78,11
27/4/20,Bahamas,2,0,80,11
28/4/20,Bahamas,0,0,80,11
29/4/20,Bahamas,0,0,80,11
30/4/20,Bahamas,0,0,80,11
1/5/20,Bahamas,1,0,81,11
2/5/20,Bahamas,1,0,82,11
3/5/20,Bahamas,1,0,83,11
4/5/20,Bahamas,0,0,83,11
5/5/20,Bahamas,0,0,83,11
6/5/20,Bahamas,6,0,89,11
7/5/20,Bahamas,3,0,92,11
8/5/20,Bahamas,0,0,92,11
9/5/20,Bahamas,0,0,92,11
10/5/20,Bahamas,0,0,92,11
11/5/20,Bahamas,0,0,92,11
12/5/20,Bahamas,1,0,93,11
13/5/20,Bahamas,0,0,93,11
14/5/20,Bahamas,1,0,94,11
15/5/20,Bahamas,2,0,96,11
16/5/20,Bahamas,0,0,96,11
31/12/19,Bahrain,0,0,0,0
1/1/20,Bahrain,0,0,0,0
2/1/20,Bahrain,0,0,0,0
3/1/20,Bahrain,0,0,0,0
4/1/20,Bahrain,0,0,0,0
5/1/20,Bahrain,0,0,0,0
6/1/20,Bahrain,0,0,0,0
7/1/20,Bahrain,0,0,0,0
8/1/20,Bahrain,0,0,0,0
9/1/20,Bahrain,0,0,0,0
10/1/20,Bahrain,0,0,0,0
11/1/20,Bahrain,0,0,0,0
12/1/20,Bahrain,0,0,0,0
13/1/20,Bahrain,0,0,0,0
14/1/20,Bahrain,0,0,0,0
15/1/20,Bahrain,0,0,0,0
16/1/20,Bahrain,0,0,0,0
17/1/20,Bahrain,0,0,0,0
18/1/20,Bahrain,0,0,0,0
19/1/20,Bahrain,0,0,0,0
20/1/20,Bahrain,0,0,0,0
21/1/20,Bahrain,0,0,0,0
22/1/20,Bahrain,0,0,0,0
23/1/20,Bahrain,0,0,0,0
24/1/20,Bahrain,0,0,0,0
25/1/20,Bahrain,0,0,0,0
26/1/20,Bahrain,0,0,0,0
27/1/20,Bahrain,0,0,0,0
28/1/20,Bahrain,0,0,0,0
29/1/20,Bahrain,0,0,0,0
30/1/20,Bahrain,0,0,0,0
31/1/20,Bahrain,0,0,0,0
1/2/20,Bahrain,0,0,0,0
2/2/20,Bahrain,0,0,0,0
3/2/20,Bahrain,0,0,0,0
4/2/20,Bahrain,0,0,0,0
5/2/20,Bahrain,0,0,0,0
6/2/20,Bahrain,0,0,0,0
7/2/20,Bahrain,0,0,0,0
8/2/20,Bahrain,0,0,0,0
9/2/20,Bahrain,0,0,0,0
10/2/20,Bahrain,0,0,0,0
11/2/20,Bahrain,0,0,0,0
12/2/20,Bahrain,0,0,0,0
13/2/20,Bahrain,0,0,0,0
14/2/20,Bahrain,0,0,0,0
15/2/20,Bahrain,0,0,0,0
16/2/20,Bahrain,0,0,0,0
17/2/20,Bahrain,0,0,0,0
18/2/20,Bahrain,0,0,0,0
19/2/20,Bahrain,0,0,0,0
20/2/20,Bahrain,0,0,0,0
21/2/20,Bahrain,0,0,0,0
22/2/20,Bahrain,0,0,0,0
23/2/20,Bahrain,0,0,0,0
24/2/20,Bahrain,1,0,1,0
25/2/20,Bahrain,1,0,2,0
26/2/20,Bahrain,21,0,23,0
27/2/20,Bahrain,10,0,33,0
28/2/20,Bahrain,0,0,33,0
29/2/20,Bahrain,5,0,38,0
1/3/20,Bahrain,3,0,41,0
2/3/20,Bahrain,6,0,47,0
4/3/20,Bahrain,2,0,49,0
5/3/20,Bahrain,3,0,52,0
6/3/20,Bahrain,0,0,52,0
7/3/20,Bahrain,4,0,56,0
8/3/20,Bahrain,7,0,63,0
9/3/20,Bahrain,16,0,79,0
10/3/20,Bahrain,30,0,109,0
11/3/20,Bahrain,1,0,110,0
12/3/20,Bahrain,52,0,162,0
13/3/20,Bahrain,0,0,162,0
14/3/20,Bahrain,48,0,210,0
15/3/20,Bahrain,1,0,211,0
16/3/20,Bahrain,3,0,214,0
17/3/20,Bahrain,7,1,221,1
18/3/20,Bahrain,16,0,237,1
19/3/20,Bahrain,19,0,256,1
20/3/20,Bahrain,13,0,269,1
21/3/20,Bahrain,16,0,285,1
22/3/20,Bahrain,21,0,306,1
23/3/20,Bahrain,28,1,334,2
24/3/20,Bahrain,5,0,339,2
25/3/20,Bahrain,51,1,390,3
26/3/20,Bahrain,29,0,419,3
27/3/20,Bahrain,39,1,458,4
28/3/20,Bahrain,8,0,466,4
29/3/20,Bahrain,7,0,473,4
30/3/20,Bahrain,27,0,500,4
31/3/20,Bahrain,15,0,515,4
1/4/20,Bahrain,52,0,567,4
2/4/20,Bahrain,2,0,569,4
3/4/20,Bahrain,74,0,643,4
4/4/20,Bahrain,0,0,643,4
5/4/20,Bahrain,45,0,688,4
6/4/20,Bahrain,12,0,700,4
7/4/20,Bahrain,56,0,756,4
8/4/20,Bahrain,55,1,811,5
9/4/20,Bahrain,12,0,823,5
10/4/20,Bahrain,64,0,887,5
11/4/20,Bahrain,111,1,998,6
12/4/20,Bahrain,42,0,1040,6
13/4/20,Bahrain,96,0,1136,6
14/4/20,Bahrain,225,1,1361,7
15/4/20,Bahrain,167,0,1528,7
16/4/20,Bahrain,145,0,1673,7
17/4/20,Bahrain,27,0,1700,7
18/4/20,Bahrain,44,0,1744,7
19/4/20,Bahrain,29,0,1773,7
20/4/20,Bahrain,100,0,1873,7
21/4/20,Bahrain,34,0,1907,7
22/4/20,Bahrain,66,0,1973,7
23/4/20,Bahrain,34,0,2007,7
24/4/20,Bahrain,210,1,2217,8
25/4/20,Bahrain,301,0,2518,8
26/4/20,Bahrain,71,0,2589,8
27/4/20,Bahrain,58,0,2647,8
28/4/20,Bahrain,76,0,2723,8
29/4/20,Bahrain,88,0,2811,8
30/4/20,Bahrain,110,0,2921,8
1/5/20,Bahrain,119,0,3040,8
2/5/20,Bahrain,130,0,3170,8
3/5/20,Bahrain,114,0,3284,8
4/5/20,Bahrain,99,0,3383,8
5/5/20,Bahrain,150,0,3533,8
6/5/20,Bahrain,187,0,3720,8
7/5/20,Bahrain,214,0,3934,8
