State,district,State and District,date,confirmed,active,recovered,deceased,New Confirmed,New active,New recovered,New deceased,State_Code
Telangana,Unknown,"Unknown, Telangana",5/3/2020,29,0,194,1,0,0,46,0,TG
Telangana,Unknown,"Unknown, Telangana",5/4/2020,29,0,234,1,0,0,40,0,TG
Telangana,Unknown,"Unknown, Telangana",5/5/2020,40,0,277,1,11,0,43,0,TG
Telangana,Unknown,"Unknown, Telangana",5/6/2020,40,0,297,1,0,0,20,0,TG
Telangana,Unknown,"Unknown, Telangana",5/7/2020,40,0,277,1,0,0,-20,0,TG
Telangana,Unknown,"Unknown, Telangana",5/8/2020,40,-238,277,1,0,-238,0,0,TG
Telangana,Unknown,"Unknown, Telangana",5/9/2020,40,-240,278,2,0,-2,1,1,TG
Telangana,Unknown,"Unknown, Telangana",5/10/2020,40,-240,278,2,0,0,0,0,TG
Telangana,Unknown,"Unknown, Telangana",5/11/2020,40,-240,278,2,0,0,0,0,TG
Telangana,Unknown,"Unknown, Telangana",5/12/2020,40,-240,278,2,0,0,0,0,TG
Telangana,Unknown,"Unknown, Telangana",5/13/2020,40,-359,395,4,0,-119,117,2,TG
Telangana,Unknown,"Unknown, Telangana",5/14/2020,40,-372,408,4,0,-13,13,0,TG
Telangana,Unknown,"Unknown, Telangana",5/15/2020,40,-372,408,4,0,0,0,0,TG
Telangana,Unknown,"Unknown, Telangana",5/16/2020,40,-372,408,4,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/21/2020,37,37,0,0,37,37,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/22/2020,37,37,0,0,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/23/2020,37,37,0,0,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/24/2020,37,37,0,0,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/25/2020,37,37,0,0,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/26/2020,37,37,0,0,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/27/2020,37,30,6,1,0,-7,6,1,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/28/2020,37,30,6,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/29/2020,37,30,6,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",4/30/2020,37,30,6,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/1/2020,37,30,6,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/2/2020,37,26,10,1,0,-4,4,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/3/2020,37,26,10,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/4/2020,37,26,10,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/5/2020,37,26,10,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/6/2020,37,26,10,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/7/2020,37,24,12,1,0,-2,2,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/8/2020,37,23,13,1,0,-1,1,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/9/2020,37,22,14,1,0,-1,1,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/10/2020,37,22,14,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/11/2020,37,22,14,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/12/2020,37,22,14,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/13/2020,37,22,14,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/14/2020,37,22,14,1,0,0,0,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/15/2020,37,21,15,1,0,-1,1,0,TG
Telangana,Vikarabad,"Vikarabad, Telangana",5/16/2020,37,21,15,1,0,0,0,0,TG
Telangana,Wanaparthy,"Wanaparthy, Telangana",5/13/2020,0,0,0,0,0,0,0,0,TG
Telangana,Wanaparthy,"Wanaparthy, Telangana",5/14/2020,0,0,0,0,0,0,0,0,TG
Telangana,Wanaparthy,"Wanaparthy, Telangana",5/15/2020,0,0,0,0,0,0,0,0,TG
Telangana,Wanaparthy,"Wanaparthy, Telangana",5/16/2020,0,0,0,0,0,0,0,0,TG
Telangana,Warangal Rural,"Warangal Rural, Telangana",5/13/2020,0,0,0,0,0,0,0,0,TG
Telangana,Warangal Rural,"Warangal Rural, Telangana",5/14/2020,0,0,0,0,0,0,0,0,TG
Telangana,Warangal Rural,"Warangal Rural, Telangana",5/15/2020,0,0,0,0,0,0,0,0,TG
Telangana,Warangal Rural,"Warangal Rural, Telangana",5/16/2020,0,0,0,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/21/2020,21,21,0,0,21,21,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/22/2020,21,21,0,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/23/2020,21,21,0,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/24/2020,21,21,0,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/25/2020,22,22,0,0,1,1,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/26/2020,22,22,0,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/27/2020,27,5,22,0,5,-17,22,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/28/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/29/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",4/30/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/1/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/2/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/3/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/4/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/5/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/6/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/7/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/8/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/9/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/10/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/11/2020,27,5,22,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/12/2020,27,4,23,0,0,-1,1,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/13/2020,27,4,23,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/14/2020,27,4,23,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/15/2020,27,4,23,0,0,0,0,0,TG
Telangana,Warangal Urban,"Warangal Urban, Telangana",5/16/2020,27,4,23,0,0,0,0,0,TG
Telangana,Yadadri Bhuvanagiri,"Yadadri Bhuvanagiri, Telangana",5/12/2020,12,12,0,0,12,12,0,0,TG
Telangana,Yadadri Bhuvanagiri,"Yadadri Bhuvanagiri, Telangana",5/13/2020,12,12,0,0,0,0,0,0,TG
Telangana,Yadadri Bhuvanagiri,"Yadadri Bhuvanagiri, Telangana",5/14/2020,0,0,0,0,-12,-12,0,0,TG
Telangana,Yadadri Bhuvanagiri,"Yadadri Bhuvanagiri, Telangana",5/15/2020,0,0,0,0,0,0,0,0,TG
Telangana,Yadadri Bhuvanagiri,"Yadadri Bhuvanagiri, Telangana",5/16/2020,0,0,0,0,0,0,0,0,TG
Tripura,Dhalai,"Dhalai, Tripura",5/2/2020,2,2,0,0,2,2,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/3/2020,14,14,0,0,12,12,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/4/2020,27,27,0,0,13,13,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/5/2020,40,40,0,0,13,13,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/6/2020,62,62,0,0,22,22,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/7/2020,62,62,0,0,0,0,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/8/2020,86,86,0,0,24,24,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/9/2020,133,133,0,0,47,47,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/10/2020,149,149,0,0,16,16,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/11/2020,148,148,0,0,-1,-1,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/12/2020,150,150,0,0,2,2,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/13/2020,150,150,0,0,0,0,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/14/2020,151,124,27,0,1,-26,27,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/15/2020,152,125,27,0,1,1,0,0,TR
Tripura,Dhalai,"Dhalai, Tripura",5/16/2020,152,112,40,0,0,-13,13,0,TR
Tripura,Gomati,"Gomati, Tripura",4/21/2020,1,1,0,0,1,1,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/22/2020,1,1,0,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/23/2020,1,1,0,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/24/2020,1,0,1,0,0,-1,1,0,TR
Tripura,Gomati,"Gomati, Tripura",4/25/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/26/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/27/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/28/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/29/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",4/30/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/1/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/2/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/3/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/4/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/5/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/6/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/7/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/8/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/9/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/10/2020,1,0,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/11/2020,2,1,1,0,1,1,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/12/2020,2,1,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/13/2020,2,1,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/14/2020,2,1,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/15/2020,2,1,1,0,0,0,0,0,TR
Tripura,Gomati,"Gomati, Tripura",5/16/2020,2,1,1,0,0,0,0,0,TR
Tripura,Khowai,"Khowai, Tripura",5/13/2020,0,0,0,0,0,0,0,0,TR
Tripura,Khowai,"Khowai, Tripura",5/14/2020,0,0,0,0,0,0,0,0,TR
Tripura,Khowai,"Khowai, Tripura",5/15/2020,0,0,0,0,0,0,0,0,TR
Tripura,Khowai,"Khowai, Tripura",5/16/2020,0,0,0,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/21/2020,1,1,0,0,1,1,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/22/2020,1,1,0,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/23/2020,1,1,0,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/24/2020,1,0,1,0,0,-1,1,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/25/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/26/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/27/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/28/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/29/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",4/30/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/1/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/2/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/3/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/4/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/5/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/6/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/7/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/8/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/9/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/10/2020,1,0,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/11/2020,2,1,1,0,1,1,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/12/2020,2,1,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/13/2020,2,1,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/14/2020,2,1,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/15/2020,2,1,1,0,0,0,0,0,TR
Tripura,North Tripura,"North Tripura, Tripura",5/16/2020,2,1,1,0,0,0,0,0,TR
Tripura,Sipahijala,"Sipahijala, Tripura",5/13/2020,0,0,0,0,0,0,0,0,TR
Tripura,Sipahijala,"Sipahijala, Tripura",5/14/2020,0,0,0,0,0,0,0,0,TR
Tripura,Sipahijala,"Sipahijala, Tripura",5/15/2020,0,0,0,0,0,0,0,0,TR
Tripura,Sipahijala,"Sipahijala, Tripura",5/16/2020,0,0,0,0,0,0,0,0,TR
Tripura,South Tripura,"South Tripura, Tripura",5/13/2020,0,0,0,0,0,0,0,0,TR
Tripura,South Tripura,"South Tripura, Tripura",5/14/2020,0,0,0,0,0,0,0,0,TR
Tripura,South Tripura,"South Tripura, Tripura",5/15/2020,0,0,0,0,0,0,0,0,TR
Tripura,South Tripura,"South Tripura, Tripura",5/16/2020,0,0,0,0,0,0,0,0,TR
Tripura,Unknown,"Unknown, Tripura",5/7/2020,24,0,0,0,24,0,0,0,TR
Tripura,Unokoti,"Unokoti, Tripura",5/13/2020,0,0,0,0,0,0,0,0,TR
Tripura,Unokoti,"Unokoti, Tripura",5/14/2020,0,0,0,0,0,0,0,0,TR
Tripura,Unokoti,"Unokoti, Tripura",5/15/2020,0,0,0,0,0,0,0,0,TR
Tripura,Unokoti,"Unokoti, Tripura",5/16/2020,0,0,0,0,0,0,0,0,TR
Tripura,West Tripura,"West Tripura, Tripura",5/13/2020,0,0,0,0,0,0,0,0,TR
Tripura,West Tripura,"West Tripura, Tripura",5/14/2020,0,0,0,0,0,0,0,0,TR
Tripura,West Tripura,"West Tripura, Tripura",5/15/2020,0,0,0,0,0,0,0,0,TR
Tripura,West Tripura,"West Tripura, Tripura",5/16/2020,0,0,0,0,0,0,0,0,TR
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/21/2020,306,282,18,6,306,282,18,6,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/22/2020,324,300,18,6,18,18,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/23/2020,336,311,18,7,12,11,0,1,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/24/2020,346,321,18,7,10,10,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/25/2020,371,345,18,8,25,24,0,1,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/26/2020,372,313,49,10,1,-32,31,2,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/27/2020,384,322,52,10,12,9,3,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/28/2020,401,318,71,12,17,-4,19,2,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/29/2020,401,318,71,12,0,0,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",4/30/2020,468,363,91,14,67,45,20,2,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/1/2020,497,392,91,14,29,29,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/2/2020,536,418,104,14,39,26,13,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/3/2020,596,478,104,14,60,60,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/4/2020,628,510,104,14,32,32,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/5/2020,640,416,208,16,12,-94,104,2,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/6/2020,655,431,208,16,15,15,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/7/2020,670,434,220,16,15,3,12,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/8/2020,706,429,261,16,36,-5,41,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/9/2020,743,461,261,21,37,32,0,5,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/10/2020,756,465,267,24,13,4,6,3,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/11/2020,770,420,326,24,14,-45,59,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/12/2020,794,444,326,24,24,24,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/13/2020,791,403,364,24,-3,-41,38,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/14/2020,785,367,394,24,-6,-36,30,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/15/2020,794,376,394,24,9,9,0,0,UP
Uttar Pradesh,Agra,"Agra, Uttar Pradesh",5/16/2020,794,376,394,24,0,0,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/21/2020,2,1,0,1,2,1,0,1,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/22/2020,5,4,0,1,3,3,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/23/2020,8,7,0,1,3,3,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/24/2020,8,7,0,1,0,0,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/25/2020,11,10,0,1,3,3,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/26/2020,13,12,0,1,2,2,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/27/2020,23,22,0,1,10,10,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/28/2020,24,23,0,1,1,1,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/29/2020,24,23,0,1,0,0,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",4/30/2020,35,34,0,1,11,11,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/1/2020,35,34,0,1,0,0,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/2/2020,41,40,0,1,6,6,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/3/2020,42,41,0,1,1,1,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/4/2020,42,41,0,1,0,0,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/5/2020,43,42,0,1,1,1,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/6/2020,50,46,2,2,7,4,2,1,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/7/2020,53,45,6,2,3,-1,4,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/8/2020,53,41,10,2,0,-4,4,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/9/2020,55,42,10,3,2,1,0,1,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/10/2020,55,41,11,3,0,-1,1,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/11/2020,57,32,22,3,2,-9,11,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/12/2020,60,35,22,3,3,3,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/13/2020,63,38,22,3,3,3,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/14/2020,66,39,24,3,3,1,2,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/15/2020,66,39,24,3,0,0,0,0,UP
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh",5/16/2020,66,39,24,3,0,0,0,0,UP
Uttar Pradesh,Ambedkar Nagar,"Ambedkar Nagar, Uttar Pradesh",5/11/2020,2,2,0,0,2,2,0,0,UP
Uttar Pradesh,Ambedkar Nagar,"Ambedkar Nagar, Uttar Pradesh",5/12/2020,2,2,0,0,0,0,0,0,UP
Uttar Pradesh,Ambedkar Nagar,"Ambedkar Nagar, Uttar Pradesh",5/13/2020,2,2,0,0,0,0,0,0,UP
Uttar Pradesh,Ambedkar Nagar,"Ambedkar Nagar, Uttar Pradesh",5/14/2020,2,2,0,0,0,0,0,0,UP
Uttar Pradesh,Ambedkar Nagar,"Ambedkar Nagar, Uttar Pradesh",5/15/2020,4,4,0,0,2,2,0,0,UP
Uttar Pradesh,Ambedkar Nagar,"Ambedkar Nagar, Uttar Pradesh",5/16/2020,4,4,0,0,0,0,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/5/2020,1,1,0,0,1,1,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/6/2020,1,1,0,0,0,0,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/7/2020,3,3,0,0,2,2,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/8/2020,5,5,0,0,2,2,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/9/2020,5,5,0,0,0,0,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/10/2020,6,6,0,0,1,1,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/11/2020,6,6,0,0,0,0,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/12/2020,11,11,0,0,5,5,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/13/2020,11,11,0,0,0,0,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/14/2020,13,13,0,0,2,2,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/15/2020,16,16,0,0,3,3,0,0,UP
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh",5/16/2020,16,16,0,0,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/21/2020,18,18,0,0,18,18,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/22/2020,23,23,0,0,5,5,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/23/2020,23,23,0,0,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/24/2020,23,23,0,0,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/25/2020,25,25,0,0,2,2,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/26/2020,25,25,0,0,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/27/2020,25,20,5,0,0,-5,5,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/28/2020,25,19,6,0,0,-1,1,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/29/2020,25,19,6,0,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",4/30/2020,26,19,6,1,1,0,0,1,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/1/2020,26,13,12,1,0,-6,6,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/2/2020,30,17,12,1,4,4,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/3/2020,30,11,18,1,0,-6,6,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/4/2020,32,13,18,1,2,2,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/5/2020,32,5,26,1,0,-8,8,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/6/2020,32,5,26,1,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/7/2020,32,5,26,1,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/8/2020,33,6,26,1,1,1,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/9/2020,33,6,26,1,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/10/2020,32,5,26,1,-1,-1,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/11/2020,32,5,26,1,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/12/2020,32,5,26,1,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/13/2020,32,5,26,1,0,0,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/14/2020,33,6,26,1,1,1,0,0,UP
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh",5/15/2020,34,7,26,1,1,1,0,0,UP
